Cnty,Pol,Mstr_Cust,Child_Cust,Voy,ATD,ETD,Bk,Clp_Svc,Fcr,Invoice_Nbr,Sts,Creation_Dt,look_up_date,day_of_week,due_date
ID,JKT,NEW BALANCE SINGAPORE PTE LTD,NBSG,293274,2023-04-24,2023-04-24,212005,AOS,212005,SINL036710,,,2023-04-24,Monday,2023-04-25
NV,SGN,HANESBRANDS INTERNATIONAL (THAILAND) LTD.,XHBIL,534999,2023-04-24,2023-04-24,373630,AOS,,BKKL038081,,,2023-04-24,Monday,2023-04-25
SI,TP1,"LENNOX INDUSTRIES, INC.- RESIDENTIAL",LIIRE,68331,2023-04-26,2023-04-24,291550,AOS,291550,,,,2023-04-24,Monday,2023-04-25
NZ,Y60,"MARSHALLS, INC",MSHALL,11769,2023-04-25,2023-04-24,116887,AOS,116797,,,,2023-04-24,Monday,2023-04-25
NZ,Y60,"MARSHALLS, INC",MSHALL,11769,2023-04-25,2023-04-24,116872,AOS,116797,,,,2023-04-24,Monday,2023-04-25
NZ,Y60,NEWTON BUYING CORPORATION,NEWTON,11769,2023-04-25,2023-04-24,116793,AOS,116792,,,,2023-04-24,Monday,2023-04-25
NZ,Y60,NEWTON BUYING CORPORATION,NEWTON,11769,2023-04-25,2023-04-24,116869,AOS,116792,,,,2023-04-24,Monday,2023-04-25
NZ,Y60,NEWTON BUYING CORPORATION,NEWTON,11769,2023-04-25,2023-04-24,116901,AOS,116792,,,,2023-04-24,Monday,2023-04-25
NZ,Y60,"MARSHALLS, INC",MSHALL,11769,2023-04-25,2023-04-24,116797,AOS,116797,,,,2023-04-24,Monday,2023-04-25
NZ,Y60,NEWTON BUYING CORPORATION,NEWTON,11769,2023-04-25,2023-04-24,116792,AOS,116792,,,,2023-04-24,Monday,2023-04-25
NZ,Y60,"MARSHALLS, INC",MSHALL,11769,2023-04-25,2023-04-24,116795,AOS,116797,,,,2023-04-24,Monday,2023-04-25
ML,PEN,BOSE CORPORATION,BOSE,65590,2023-04-25,2023-04-25,816724,AOS,816724,,,,2023-04-25,Tuesday,2023-04-26
ML,PEN,BOSE CORPORATION,BOSE,65593,2023-04-25,2023-04-25,816725,AOS,816725,,,,2023-04-25,Tuesday,2023-04-26
ML,PEN,BOSE CORPORATION,BOSE,65621,2023-04-25,2023-04-25,816799,AOS,816799,,,,2023-04-25,Tuesday,2023-04-26
ML,PEN,BOSE CORPORATION,BOSE,65622,2023-04-25,2023-04-25,816837,AOS,816837,KEEL002700,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,"REV EDITION CO., LTD.",XREDC,534375,2023-04-25,2023-04-25,358317,AOS,358317,BKKL038196,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,398773,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,438544,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,376341,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,438547,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,398775,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,376343,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,438548,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,438551,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,438552,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,398776,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,438546,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,398774,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,438540,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534132,2001-01-01,2023-04-25,398777,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534133,2001-01-01,2023-04-25,438554,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534133,2001-01-01,2023-04-25,438555,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534133,2001-01-01,2023-04-25,398779,AOS,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,GE HAIPHONG,XGEHP,534133,2001-01-01,2023-04-25,398780,AOS,,,,,2023-04-25,Tuesday,2023-04-26
ML,PEN,BOSE CORPORATION,BOSE,65680,2023-04-25,2023-04-25,816902,AOS,816902,SHAL380492,,,2023-04-25,Tuesday,2023-04-26
TH,BKK,BAUER HOCKEY (BEIJING) LTD.,BHBEJ,142243,2023-04-25,2023-04-25,304684,AOS,304684,SHAL379468,,,2023-04-25,Tuesday,2023-04-26
TH,BKK,"GRUPO AXO, SAPI  C.V.",WARMEX,142267,2023-04-25,2023-04-25,305972,AOS,305972,MEXL068713,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,"REV EDITION CO., LTD.",XREDC,533757,2023-04-25,2023-04-25,356098,AOS,356098,BKKL038100,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,"REV EDITION CO., LTD.",XREDC,533757,2023-04-25,2023-04-25,366249,AOS,366249,BKKL038101,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,"REV EDITION CO., LTD.",XREDC,533757,2023-04-25,2023-04-25,356098,AOS,356098,BKKL038100,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,"REV EDITION CO., LTD.",XREDC,533757,2023-04-25,2023-04-25,356100,AOS,356100,BKKL038099,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,"REV EDITION CO., LTD.",XREDC,533757,2023-04-25,2023-04-25,366248,AOS,366248,BKKL038101,,,2023-04-25,Tuesday,2023-04-26
TH,LCB,"MARELLI MEXICANA, S.A. DE C.V.",XCALM,142409,2023-04-26,2023-04-26,308436,AOS,,MEXL068998,,,2023-04-26,Wednesday,2023-04-27
TH,LCB,"MARELLI MEXICANA, S.A. DE C.V.",XCALM,142409,2023-04-26,2023-04-26,308436,AOS,,MEXL068745,,,2023-04-26,Wednesday,2023-04-27
CB,KOE,"REV EDITION CO., LTD.",XREDC,98494,2023-04-26,2023-04-26,543465,AOS,543465,BKKL038197,,,2023-04-26,Wednesday,2023-04-27
ID,JKT,PT ZTE INDONESIA,XPTZI,290705,2001-01-01,2023-04-27,127312,AOS,,,,,2023-04-27,Thursday,2023-04-28
PH,MNL,DENSO MEXICO SA DE CV,XDEMS,81092,2023-04-27,2023-04-27,851886,AOS,851885,MEXL069035,,,2023-04-27,Thursday,2023-04-28
PH,MNL,DENSO MEXICO SA DE CV,XDEMS,81092,2023-04-27,2023-04-27,851885,AOS,851885,MEXL069035,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293398,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293429,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,294027,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293401,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293434,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,294046,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293436,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293396,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293404,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293432,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,294028,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293405,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293406,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293430,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293400,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293437,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293435,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293393,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293729,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293399,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293431,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293395,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293403,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293407,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293428,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293397,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293402,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293433,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68329,2023-04-27,2023-04-27,293394,AOS,293428,,,,2023-04-27,Thursday,2023-04-28
NZ,AKL,TJX CANADA,TJXCA,11767,2023-04-27,2023-04-27,116558,AOS,116557,,,,2023-04-27,Thursday,2023-04-28
NZ,AKL,TJX CANADA,TJXCA,11767,2023-04-27,2023-04-27,116559,AOS,116557,,,,2023-04-27,Thursday,2023-04-28
NZ,AKL,TJX CANADA,TJXCA,11767,2023-04-27,2023-04-27,116658,AOS,116658,,,,2023-04-27,Thursday,2023-04-28
NZ,AKL,TJX CANADA,TJXCA,11767,2023-04-27,2023-04-27,116557,AOS,116557,,,,2023-04-27,Thursday,2023-04-28
NZ,AKL,TJX CANADA,TJXCA,11767,2023-04-27,2023-04-27,116637,AOS,116636,,,,2023-04-27,Thursday,2023-04-28
NZ,AKL,TJX CANADA,TJXCA,11767,2023-04-27,2023-04-27,116560,AOS,116557,,,,2023-04-27,Thursday,2023-04-28
NZ,AKL,TJX CANADA,TJXCA,11767,2023-04-27,2023-04-27,116659,AOS,116658,,,,2023-04-27,Thursday,2023-04-28
NZ,AKL,TJX CANADA,TJXCA,11767,2023-04-27,2023-04-27,116636,AOS,116636,,,,2023-04-27,Thursday,2023-04-28
AU,SYD,NEWTON BUYING CORPORATION,NEWTON,16390,2001-01-01,2023-04-28,684131,AOS,684128,,,,2023-04-28,Friday,2023-05-01
AU,SYD,"MARSHALLS, INC",MSHALL,16390,2001-01-01,2023-04-28,684127,AOS,684124,,,,2023-04-28,Friday,2023-05-01
AU,SYD,NEWTON BUYING CORPORATION,NEWTON,16390,2001-01-01,2023-04-28,684128,AOS,684128,,,,2023-04-28,Friday,2023-05-01
AU,SYD,NEWTON BUYING CORPORATION,NEWTON,16390,2001-01-01,2023-04-28,684130,AOS,684128,,,,2023-04-28,Friday,2023-05-01
AU,SYD,"MARSHALLS, INC",MSHALL,16390,2001-01-01,2023-04-28,684414,AOS,684412,,,,2023-04-28,Friday,2023-05-01
AU,SYD,"MARSHALLS, INC",MSHALL,16390,2001-01-01,2023-04-28,684412,AOS,684412,,,,2023-04-28,Friday,2023-05-01
AU,SYD,"MARSHALLS, INC",MSHALL,16390,2001-01-01,2023-04-28,684415,AOS,684412,,,,2023-04-28,Friday,2023-05-01
AU,SYD,HOME GOODS BUYING,HGBUY,16390,2001-01-01,2023-04-28,684471,AOS,684469,,,,2023-04-28,Friday,2023-05-01
AU,SYD,HOME GOODS BUYING,HGBUY,16390,2001-01-01,2023-04-28,684475,AOS,684469,,,,2023-04-28,Friday,2023-05-01
AU,SYD,NEWTON BUYING CORPORATION,NEWTON,16390,2001-01-01,2023-04-28,684410,AOS,684407,,,,2023-04-28,Friday,2023-05-01
AU,SYD,NEWTON BUYING CORPORATION,NEWTON,16390,2001-01-01,2023-04-28,684411,AOS,684407,,,,2023-04-28,Friday,2023-05-01
AU,SYD,"MARSHALLS, INC",MSHALL,16390,2001-01-01,2023-04-28,684416,AOS,684412,,,,2023-04-28,Friday,2023-05-01
AU,SYD,HOME GOODS BUYING,HGBUY,16390,2001-01-01,2023-04-28,684476,AOS,684469,,,,2023-04-28,Friday,2023-05-01
AU,SYD,NEWTON BUYING CORPORATION,NEWTON,16390,2001-01-01,2023-04-28,684409,AOS,684407,,,,2023-04-28,Friday,2023-05-01
AU,SYD,"MARSHALLS, INC",MSHALL,16390,2001-01-01,2023-04-28,684413,AOS,684412,,,,2023-04-28,Friday,2023-05-01
AU,SYD,NEWTON BUYING CORPORATION,NEWTON,16390,2001-01-01,2023-04-28,684129,AOS,684128,,,,2023-04-28,Friday,2023-05-01
AU,SYD,HOME GOODS BUYING,HGBUY,16390,2001-01-01,2023-04-28,684473,AOS,684469,,,,2023-04-28,Friday,2023-05-01
AU,SYD,HOME GOODS BUYING,HGBUY,16390,2001-01-01,2023-04-28,684474,AOS,684469,,,,2023-04-28,Friday,2023-05-01
AU,SYD,NEWTON BUYING CORPORATION,NEWTON,16390,2001-01-01,2023-04-28,684132,AOS,684128,,,,2023-04-28,Friday,2023-05-01
AU,SYD,HOME GOODS BUYING,HGBUY,16390,2001-01-01,2023-04-28,684469,AOS,684469,,,,2023-04-28,Friday,2023-05-01
AU,SYD,NEWTON BUYING CORPORATION,NEWTON,16390,2001-01-01,2023-04-28,684407,AOS,684407,,,,2023-04-28,Friday,2023-05-01
AU,SYD,"MARSHALLS, INC",MSHALL,16390,2001-01-01,2023-04-28,684125,AOS,684124,,,,2023-04-28,Friday,2023-05-01
AU,SYD,NEWTON BUYING CORPORATION,NEWTON,16390,2001-01-01,2023-04-28,684408,AOS,684407,,,,2023-04-28,Friday,2023-05-01
AU,SYD,"MARSHALLS, INC",MSHALL,16390,2001-01-01,2023-04-28,684124,AOS,684124,,,,2023-04-28,Friday,2023-05-01
AU,SYD,"MARSHALLS, INC",MSHALL,16390,2001-01-01,2023-04-28,684126,AOS,684124,,,,2023-04-28,Friday,2023-05-01
TH,BKK,BOSE CORPORATION,BOSE,142415,2023-04-28,2023-04-28,305973,AOS,305973,KEEL002701,,,2023-04-28,Friday,2023-05-01
NV,HPZ,OFFICEWORKS LTD,OFWO,533128,2023-04-28,2023-04-28,352845,AOS,352845,SYDL738461,,,2023-04-28,Friday,2023-05-01
NV,HPZ,OFFICEWORKS LTD,OFWO,533129,2023-04-28,2023-04-28,352846,AOS,352846,SYDL738578,,,2023-04-28,Friday,2023-05-01
SI,SIN,DENSO MEXICO SA DE CV,XDEMS,68325,2023-04-28,2023-04-28,294427,AOS,,MEXL068805,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684204,AOS,684204,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,683304,AOS,683304,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684335,AOS,684335,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684289,AOS,684282,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684327,AOS,684327,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684347,AOS,684347,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,683705,AOS,683705,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684330,AOS,684327,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,683980,AOS,683705,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684372,AOS,684351,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,682253,AOS,682253,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684169,AOS,683304,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684349,AOS,684347,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,683809,AOS,683809,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684329,AOS,684327,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684570,AOS,684570,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,683873,AOS,683304,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,683427,AOS,683427,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,683982,AOS,683982,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684351,AOS,684351,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,683981,AOS,683705,,,,2023-04-28,Friday,2023-05-01
AU,MEL,TJX UK,TKMAXX,16373,2023-04-28,2023-04-28,684282,AOS,684282,,,,2023-04-28,Friday,2023-05-01
TH,BKK,"MARELLI MEXICANA, S.A. DE C.V.",XCALM,142628,2023-04-29,2023-04-29,311153,AOS,,MEXL068752,,,2023-04-29,Saturday,2023-05-02
PH,CEB,"MARELLI MEXICANA, S.A. DE C.V.",XCALM,80983,2001-01-01,2023-04-29,850912,AOS,850912,MEXL069820,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311710,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311731,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311750,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311753,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311772,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311742,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311767,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311708,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311768,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311721,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311740,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311757,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311716,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311720,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311771,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311763,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311764,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311774,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311704,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311762,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311769,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311756,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311761,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311703,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311734,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311737,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311738,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311719,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311747,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311776,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311736,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311739,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311723,AOS,,,,,2023-04-29,Saturday,2023-05-02
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,142485,2023-04-29,2023-04-29,311707,AOS,,,,,2023-04-29,Saturday,2023-05-02
